GEOID,NAME,variable,estimate,moe
471570028002,"Block Group 2, Census Tract 28, Shelby County, Tennessee",B11003_020,75,52
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_001,137,88
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_002,67,54
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_003,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_004,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_005,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_006,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_007,67,54
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_008,70,68
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_009,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_010,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_011,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_012,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_013,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_014,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_015,70,68
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_016,50,62
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_017,50,62
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_018,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_019,0,13
471570028003,"Block Group 3, Census Tract 28, Shelby County, Tennessee",B11003_020,20,25
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_001,118,74
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_002,103,72
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_003,18,30
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_004,18,30
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_005,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_006,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_007,85,64
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_008,15,25
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_009,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_010,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_011,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_012,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_013,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_014,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_015,15,25
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_016,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_017,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_018,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_019,0,13
471570029001,"Block Group 1, Census Tract 29, Shelby County, Tennessee",B11003_020,15,25
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_001,163,76
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_002,147,71
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_003,34,33
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_004,18,27
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_005,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_006,16,23
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_007,113,64
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_008,16,27
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_009,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_010,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_011,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_012,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_013,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_014,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_015,16,27
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_016,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_017,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_018,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_019,0,13
471570029002,"Block Group 2, Census Tract 29, Shelby County, Tennessee",B11003_020,16,27
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_001,328,148
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_002,313,147
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_003,117,87
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_004,12,18
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_005,81,80
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_006,24,43
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_007,196,123
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_008,15,23
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_009,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_010,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_011,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_012,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_013,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_014,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_015,15,23
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_016,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_017,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_018,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_019,0,13
471570029003,"Block Group 3, Census Tract 29, Shelby County, Tennessee",B11003_020,15,23
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_001,262,110
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_002,262,110
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_003,142,100
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_004,107,105
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_005,35,42
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_006,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_007,120,66
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_008,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_009,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_010,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_011,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_012,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_013,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_014,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_015,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_016,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_017,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_018,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_019,0,13
471570029004,"Block Group 4, Census Tract 29, Shelby County, Tennessee",B11003_020,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_001,234,146
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_002,222,148
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_003,25,43
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_004,25,43
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_005,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_006,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_007,197,141
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_008,12,21
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_009,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_010,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_011,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_012,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_013,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_014,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_015,12,21
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_016,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_017,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_018,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_019,0,13
471570029005,"Block Group 5, Census Tract 29, Shelby County, Tennessee",B11003_020,12,21
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_001,98,99
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_002,56,91
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_003,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_004,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_005,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_006,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_007,56,91
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_008,42,41
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_009,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_010,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_011,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_012,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_013,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_014,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_015,42,41
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_016,16,25
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_017,16,25
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_018,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_019,0,13
471570030001,"Block Group 1, Census Tract 30, Shelby County, Tennessee",B11003_020,26,35
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_001,186,181
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_002,33,27
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_003,18,24
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_004,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_005,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_006,18,24
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_007,15,17
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_008,153,182
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_009,13,19
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_010,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_011,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_012,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_013,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_014,13,19
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_015,140,182
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_016,111,181
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_017,111,181
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_018,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_019,0,13
471570030002,"Block Group 2, Census Tract 30, Shelby County, Tennessee",B11003_020,29,37
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_001,259,76
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_002,205,76
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_003,32,28
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_004,8,12
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_005,11,19
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_006,13,18
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_007,173,71
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_008,54,41
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_009,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_010,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_011,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_012,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_013,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_014,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_015,54,41
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_016,12,18
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_017,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_018,0,13
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_019,12,18
471570030003,"Block Group 3, Census Tract 30, Shelby County, Tennessee",B11003_020,42,37
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_001,72,44
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_002,55,38
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_003,19,29
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_004,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_005,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_006,19,29
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_007,36,26
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_008,17,27
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_009,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_010,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_011,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_012,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_013,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_014,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_015,17,27
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_016,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_017,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_018,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_019,0,13
471570031001,"Block Group 1, Census Tract 31, Shelby County, Tennessee",B11003_020,17,27
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_001,106,40
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_002,101,39
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_003,26,20
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_004,8,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_005,9,14
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_006,9,15
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_007,75,39
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_008,5,10
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_009,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_010,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_011,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_012,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_013,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_014,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_015,5,10
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_016,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_017,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_018,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_019,0,13
471570031002,"Block Group 2, Census Tract 31, Shelby County, Tennessee",B11003_020,5,10
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_001,88,43
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_002,79,49
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_003,33,38
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_004,23,35
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_005,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_006,10,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_007,46,34
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_008,9,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_009,9,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_010,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_011,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_012,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_013,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_014,9,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_015,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_016,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_017,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_018,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_019,0,13
471570031003,"Block Group 3, Census Tract 31, Shelby County, Tennessee",B11003_020,0,13
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_001,282,149
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_002,170,123
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_003,31,31
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_004,19,28
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_005,0,13
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_006,12,15
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_007,139,119
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_008,112,103
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_009,10,15
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_010,10,15
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_011,0,13
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_012,0,13
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_013,10,15
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_014,0,13
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_015,102,103
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_016,78,99
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_017,16,17
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_018,0,13
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_019,62,98
471570031004,"Block Group 4, Census Tract 31, Shelby County, Tennessee",B11003_020,24,25
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_001,90,97
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_002,8,18
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_003,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_004,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_005,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_006,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_007,8,18
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_008,82,99
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_009,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_010,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_011,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_012,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_013,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_014,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_015,82,99
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_016,32,55
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_017,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_018,0,13
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_019,32,55
471570032001,"Block Group 1, Census Tract 32, Shelby County, Tennessee",B11003_020,50,82
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_001,79,88
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_002,24,37
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_003,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_004,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_005,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_006,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_007,24,37
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_008,55,82
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_009,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_010,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_011,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_012,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_013,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_014,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_015,55,82
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_016,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_017,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_018,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_019,0,13
471570032002,"Block Group 2, Census Tract 32, Shelby County, Tennessee",B11003_020,55,82
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_001,269,132
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_002,200,122
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_003,73,96
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_004,73,96
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_005,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_006,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_007,127,68
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_008,69,63
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_009,12,21
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_010,12,21
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_011,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_012,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_013,12,21
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_014,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_015,57,58
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_016,41,51
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_017,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_018,0,13
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_019,41,51
471570032003,"Block Group 3, Census Tract 32, Shelby County, Tennessee",B11003_020,16,25
471570033001,"Block Group 1, Census Tract 33, Shelby County, Tennessee",B11003_001,279,83
471570033001,"Block Group 1, Census Tract 33, Shelby County, Tennessee",B11003_002,193,59
471570033001,"Block Group 1, Census Tract 33, Shelby County, Tennessee",B11003_003,49,34
471570033001,"Block Group 1, Census Tract 33, Shelby County, Tennessee",B11003_004,18,21
