PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
087052  00018,1974,35,3,AV,NA,MEMPHIS
084020  00039,1967,30,3,AV,Y,MEMPHIS
087052  00009,1963,35,3,AV,Y,MEMPHIS
084010  00197,1987,35,3,AV,NA,MEMPHIS
087051  00078,1973,35,3,AV,Y,MEMPHIS
087051  00079,1972,35,3,AV,Y,MEMPHIS
087061  00020,1958,30,3,AV,Y,MEMPHIS
087051  00080,1972,35,3,AV,Y,MEMPHIS
085026  00064,1956,25,3,FR,Y,MEMPHIS
085026  00042,1960,30,3,AV,Y,MEMPHIS
087053  00006,1963,30,3,AV,Y,MEMPHIS
085021  00017,1977,35,3,AV,Y,MEMPHIS
087057  00020,1961,30,4,GD,Y,MEMPHIS
085026  00044,1961,30,3,AV,Y,MEMPHIS
087052  00017,1973,35,3,AV,Y,MEMPHIS
085025  00029,1962,35,3,AV,Y,MEMPHIS
087051  00067,1973,35,3,AV,Y,MEMPHIS
084010  00149,1973,30,3,AV,Y,MEMPHIS
087062  00011,1960,30,3,AV,NA,MEMPHIS
084010  00191C,1966,35,3,AV,Y,MEMPHIS
085021  00016,1961,30,3,AV,Y,MEMPHIS
087052  00010,1967,35,3,AV,Y,MEMPHIS
087062  00015,1985,30,3,AV,Y,MEMPHIS
087061  00012,1962,30,3,AV,Y,MEMPHIS
084015  00009,1954,30,3,FR,Y,MEMPHIS
084010  00152,1971,30,3,AV,Y,MEMPHIS
085021  00031,1958,30,3,AV,NA,MEMPHIS
084015  00002,1954,25,3,FR,Y,MEMPHIS
084020  00037,1970,30,3,AV,Y,MEMPHIS
087061  00013,1961,30,3,AV,Y,MEMPHIS
084010  00196,1989,35,3,AV,Y,MEMPHIS
085026  00040,1960,30,3,AV,Y,MEMPHIS
087061  00014,1961,30,3,FR,Y,MEMPHIS
084016  00002,1959,35,3,FR,NA,MEMPHIS
087061  00015,1959,30,3,FR,Y,MEMPHIS
084010  00153,1971,30,3,AV,Y,MEMPHIS
087061  00019,1958,30,3,FR,Y,MEMPHIS
084016  00004,1954,30,3,FR,Y,MEMPHIS
087061  00017,1958,30,3,AV,Y,MEMPHIS
085026  00063,1956,25,3,FR,Y,MEMPHIS
084016  00005,1954,30,3,FR,Y,MEMPHIS
084010  00154,1971,30,3,AV,Y,MEMPHIS
084010  00193,1974,35,3,AV,Y,MEMPHIS
084017  00001,1955,30,3,FR,Y,MEMPHIS
085026  00038,1960,30,3,AV,Y,MEMPHIS
087051  00083,1972,35,3,FR,Y,MEMPHIS
084017  00002,1955,30,3,FR,Y,MEMPHIS
087051  00081,1972,35,3,AV,Y,MEMPHIS
087051  00105,1973,30,3,AV,Y,MEMPHIS
085021  00015,1961,30,3,AV,Y,MEMPHIS
087052  00011,1939,40,3,AV,Y,MEMPHIS
087051  00075,2002,40,3,PR,NA,MEMPHIS
084010  00195,1966,35,3,AV,NA,MEMPHIS
084010  00157,1967,30,3,AV,Y,MEMPHIS
084010  00194,1991,35,3,AV,NA,MEMPHIS
085025  00025,1951,30,3,AV,Y,MEMPHIS
087051  00084,1973,35,3,FR,Y,MEMPHIS
087061  00018,1958,30,3,AV,Y,MEMPHIS
085026  00062,1985,20,3,FR,Y,MEMPHIS
087052  00015,1972,35,3,AV,Y,MEMPHIS
084010  00165,1973,30,3,AV,Y,MEMPHIS
087051  00069C,1973,30,3,AV,Y,MEMPHIS
087062  00013,1963,30,3,AV,Y,MEMPHIS
084016  00020,1955,30,3,FR,Y,MEMPHIS
085026  00048,1950,30,3,AV,Y,MEMPHIS
087051  00082,1972,30,3,AV,Y,MEMPHIS
084017  00010,1955,30,3,FR,Y,MEMPHIS
084010  00162,1973,30,3,AV,Y,MEMPHIS
085021  00014,1961,30,3,AV,Y,MEMPHIS
084015  00007,1954,30,3,FR,Y,MEMPHIS
084017  00003,1956,30,3,FR,Y,MEMPHIS
084010  00161,1973,30,3,AV,Y,MEMPHIS
087062  00019,1953,30,3,AV,Y,MEMPHIS
085026  00047,1927,35,3,AV,Y,MEMPHIS
087051  00074,1973,35,3,AV,Y,MEMPHIS
084020  00036,1970,30,3,AV,Y,MEMPHIS
084010  00160,1971,30,3,AV,Y,MEMPHIS
084020  00035,1967,30,3,AV,Y,MEMPHIS
084015  00004,1955,30,3,FR,Y,MEMPHIS
087052  00014,1972,35,3,AV,Y,MEMPHIS
088008  00083,1898,30,3,AV,Y,MEMPHIS
088008  00083,1940,15,1,VP,NA,MEMPHIS
088008  00082,1963,30,3,AV,Y,MEMPHIS
088010  00005,1963,35,3,AV,NA,MEMPHIS
085021  00012,1962,30,3,AV,Y,MEMPHIS
084016  00008,1954,30,3,FR,Y,MEMPHIS
084016  00018,1954,20,3,FR,Y,MEMPHIS
084016  00017,1955,30,3,FR,Y,MEMPHIS
084016  00023,1955,30,3,PR,Y,MEMPHIS
084015  00006,2005,40,3,FR,NA,MEMPHIS
085021  00013,1962,30,3,AV,Y,MEMPHIS
087051  00073,1973,35,3,AV,Y,MEMPHIS
084016  00014,1963,25,3,FR,Y,MEMPHIS
085025  00026,1961,30,3,AV,Y,MEMPHIS
084015  00005,1954,30,3,FR,Y,MEMPHIS
087051  00085,1973,35,3,AV,Y,MEMPHIS
088010  00001,1966,30,3,GD,Y,MEMPHIS
084016  00013,1954,25,3,FR,Y,MEMPHIS
087051  00071C,1973,35,3,AV,Y,MEMPHIS
087052  00013,1972,35,3,AV,Y,MEMPHIS
087051  00072,1973,35,3,AV,Y,MEMPHIS
084016  00011,1953,30,2,UN,Y,MEMPHIS
088009  00006,1968,30,3,AV,Y,MEMPHIS
084020  00034,1966,30,3,AV,NA,MEMPHIS
088009  00005,1969,30,3,AV,Y,MEMPHIS
088009  00004,1969,30,3,AV,Y,MEMPHIS
088009  00003,1969,30,3,AV,Y,MEMPHIS
088008  00081,1963,30,3,AV,Y,MEMPHIS
087051  00087,1972,35,3,AV,Y,MEMPHIS
084020  00033,1968,30,3,AV,Y,MEMPHIS
084010  00188,1958,35,3,AV,Y,MEMPHIS
084017  00008,1951,30,3,FR,Y,MEMPHIS
084010  00186,1955,30,3,AV,Y,MEMPHIS
084017  00005,1955,25,3,FR,Y,MEMPHIS
088010  00006,1964,30,3,AV,Y,MEMPHIS
087052  00012,1977,35,3,GD,NA,MEMPHIS
083021 B00009,1985,35,3,AV,Y,MEMPHIS
088009  00001,1967,35,3,AV,Y,MEMPHIS
088010  00035,1966,30,3,AV,Y,MEMPHIS
088008  00080,1963,30,3,AV,Y,MEMPHIS
083021 B00005,1985,35,3,AV,Y,MEMPHIS
083021 B00008,1985,35,3,AV,Y,MEMPHIS
088010  00008,1964,30,3,AV,Y,MEMPHIS
088008  00005,1967,35,3,AV,Y,MEMPHIS
084016  00010,1954,30,3,FR,Y,MEMPHIS
088009  00008,1970,30,3,AV,Y,MEMPHIS
088009  00009,1969,35,3,AV,Y,MEMPHIS
088012  00002,1971,35,3,AV,Y,MEMPHIS
088009  00010,1970,30,3,AV,Y,MEMPHIS
083018  00003,1956,30,3,FR,Y,MEMPHIS
083021 B00020,1985,35,3,AV,Y,MEMPHIS
083018  00004,1956,30,3,FR,Y,MEMPHIS
084017  00006,1968,30,3,FR,Y,MEMPHIS
088012  00076,1968,35,3,AV,Y,MEMPHIS
088010  00034,1970,30,3,AV,Y,MEMPHIS
083018  00005,1954,30,3,FR,Y,MEMPHIS
088012  00077,1968,35,3,AV,Y,MEMPHIS
088009  00038,1961,35,3,AV,Y,MEMPHIS
088008  00079,1968,35,3,GD,Y,MEMPHIS
083018  00007,1956,30,3,FR,Y,MEMPHIS
083021 B00022,1985,35,3,FR,Y,MEMPHIS
088008  00006,1965,35,3,AV,Y,MEMPHIS
083018  00009,1957,30,3,FR,Y,MEMPHIS
083021 B00007,1984,35,3,AV,Y,MEMPHIS
083021 B00013,1986,35,3,AV,Y,MEMPHIS
083021  00058,1987,35,3,AV,Y,MEMPHIS
088010  00009,1963,30,3,AV,Y,MEMPHIS
083021 B00006,1986,35,3,AV,Y,MEMPHIS
083021 B00027,1984,35,3,FR,Y,MEMPHIS
088010  00011,1963,35,3,AV,Y,MEMPHIS
083018  00012,1954,30,3,FR,Y,MEMPHIS
088009  00014,1972,35,3,AV,Y,MEMPHIS
088008  00078,1963,35,3,AV,Y,MEMPHIS
088009  00013,1969,35,3,AV,Y,MEMPHIS
088012  00073,1968,30,3,AV,Y,MEMPHIS
083021 B00018,1986,35,3,AV,Y,MEMPHIS
088009  00037,1961,35,3,AV,Y,MEMPHIS
083018  00014,1960,30,3,FR,Y,MEMPHIS
088012  00072,1966,35,3,AV,Y,MEMPHIS
088009  00011,1970,35,3,GD,Y,MEMPHIS
088008  00008,1965,35,3,AV,Y,MEMPHIS
083021 B00001,1984,35,3,AV,Y,MEMPHIS
088010  00032,1971,35,3,AV,Y,MEMPHIS
083018  00016,1953,30,3,AV,Y,MEMPHIS
083018  00048,1953,30,3,FR,Y,MEMPHIS
083021  00059,1987,30,3,AV,Y,MEMPHIS
083021  00047,2021,30,3,AV,NA,MEMPHIS
083021  00061,1987,35,3,AV,Y,MEMPHIS
088008  00077,1963,35,3,AV,Y,MEMPHIS
083021 B00024,1979,35,3,AV,Y,MEMPHIS
083020  00002,1954,25,3,FR,Y,MEMPHIS
083021 B00055,1986,30,3,AV,Y,MEMPHIS
088012  00005,1966,30,3,AV,Y,MEMPHIS
088008  00009C,1962,35,3,GD,Y,MEMPHIS
088009  00015,1969,30,3,AV,Y,MEMPHIS
083021  00011,1973,35,3,AV,Y,MEMPHIS
083020  00004,1958,30,3,FR,Y,MEMPHIS
083021 B00025,1985,35,3,AV,Y,MEMPHIS
088010  00031,1965,30,3,AV,Y,MEMPHIS
083021 B00060,1984,35,3,AV,Y,MEMPHIS
083020  00005,1955,30,3,FR,Y,MEMPHIS
083021  00060,1987,35,3,AV,Y,MEMPHIS
088009  00018,1970,30,3,AV,Y,MEMPHIS
083021  00014,1973,30,3,FR,Y,MEMPHIS
088010  00013,1965,35,3,AV,Y,MEMPHIS
083021  00008,1973,35,3,AV,Y,MEMPHIS
088012  00071,1966,30,3,AV,Y,MEMPHIS
083020  00007,1955,30,3,FR,Y,MEMPHIS
083021 B00058,1984,35,3,AV,Y,MEMPHIS
083020  00008,1946,30,3,FR,Y,MEMPHIS
088012  00006,1967,35,3,AV,Y,MEMPHIS
088012  00007,1968,40,3,GD,Y,MEMPHIS
083021 B00054,1986,30,3,AV,Y,MEMPHIS
083020  00009,1943,30,3,AV,Y,MEMPHIS
083018  00042,1959,25,3,FR,Y,MEMPHIS
083020  00010,1947,30,3,FR,Y,MEMPHIS
083018  00041,1952,20,3,FR,Y,MEMPHIS
083021 B00056,1984,35,3,AV,Y,MEMPHIS
083018  00040,1950,25,3,PR,Y,MEMPHIS
083018  00046,1956,30,3,FR,Y,MEMPHIS
083018  00039,1948,25,2,FR,Y,MEMPHIS
083021 B00051,1984,30,3,AV,Y,MEMPHIS
088009  00035,1956,35,3,AV,Y,MEMPHIS
083017  00013,1956,30,3,FR,Y,MEMPHIS
083021  00006,2015,40,4,GD,NA,MEMPHIS
083018  00038,1948,20,3,FR,Y,MEMPHIS
088009  00030,1970,35,3,AV,Y,MEMPHIS
088009  00029,1973,35,3,AV,Y,MEMPHIS
088010  00015,1965,30,3,AV,Y,MEMPHIS
083021 B00065,2003,35,3,AV,NA,MEMPHIS
083021 B00042,1979,35,3,AV,Y,MEMPHIS
088008  00013,1961,35,3,AV,Y,MEMPHIS
083021 B00031,1985,35,3,FR,Y,MEMPHIS
083021  00002,1973,35,3,AV,Y,MEMPHIS
088012  00069,1966,30,3,FR,Y,MEMPHIS
088009  00019,1973,35,3,AV,Y,MEMPHIS
083018  00032,1959,25,1,FR,Y,MEMPHIS
088009  00021,1965,35,3,AV,Y,MEMPHIS
088009  00020,1969,35,3,AV,Y,MEMPHIS
083018  00029,1947,20,3,FR,NA,MEMPHIS
088008  00016,1963,35,3,AV,Y,MEMPHIS
088008  00015,1961,35,3,AV,Y,MEMPHIS
088010  00016,1964,35,3,AV,Y,MEMPHIS
088012  00010,1967,35,3,AV,Y,MEMPHIS
083021 B00064,2003,35,3,AV,NA,MEMPHIS
088008  00073,1966,30,3,AV,Y,MEMPHIS
083018  00025,1947,25,3,FR,Y,MEMPHIS
088008  00072,1966,30,3,AV,Y,MEMPHIS
083021  00004,1973,35,3,AV,Y,MEMPHIS
088012  00008,1967,35,3,AV,NA,MEMPHIS
083018  00044,1950,30,3,FR,Y,MEMPHIS
083021 B00032,1986,35,3,AV,Y,MEMPHIS
083021  00001,1973,35,3,AV,Y,MEMPHIS
088012  00009,1967,35,3,AV,Y,MEMPHIS
088014  00001,1966,35,3,AV,Y,MEMPHIS
088010  00028,1970,30,3,AV,Y,MEMPHIS
083021 A00030,1974,30,3,FR,NA,MEMPHIS
088009  00022,1968,30,3,AV,Y,MEMPHIS
088004  00003,1953,25,3,FR,Y,MEMPHIS
088014  00002,1974,35,3,AV,Y,MEMPHIS
083018  00020,1947,25,3,FR,Y,MEMPHIS
083021 A00035,1974,30,3,FR,NA,MEMPHIS
083021 A00033,1974,30,3,FR,NA,MEMPHIS
088009  00034,1962,35,3,AV,Y,MEMPHIS
088012  00011,1967,35,3,AV,Y,MEMPHIS
083021 A00036,1974,30,3,FR,NA,MEMPHIS
088009  00032,1969,35,3,AV,Y,MEMPHIS
088009  00027,1974,30,3,AV,Y,MEMPHIS
088010  00017,1966,30,3,AV,Y,MEMPHIS
088006  00015,1930,20,2,VP,Y,MEMPHIS
088006  00015,1958,20,2,PR,NA,MEMPHIS
083021 A00034,1974,30,3,FR,NA,MEMPHIS
088009  00024,1970,30,3,AV,Y,MEMPHIS
083021 A00039,1974,30,3,FR,NA,MEMPHIS
088008  00071,1966,30,3,AV,Y,MEMPHIS
088030 E00016,1999,30,3,VP,N,MEMPHIS
083021 A00040,1974,30,3,FR,NA,MEMPHIS
088009  00025,1969,35,3,AV,Y,MEMPHIS
088012  00012,1966,35,3,AV,Y,MEMPHIS
088009  00023,1968,35,3,GD,Y,MEMPHIS
083021 B00035,1986,35,3,AV,Y,MEMPHIS
088011  00002,1967,30,3,FR,Y,MEMPHIS
083021 A00038,1974,30,3,FR,NA,MEMPHIS
083021 B00034,1984,35,3,AV,Y,MEMPHIS
083021 A00029,1974,30,3,FR,NA,MEMPHIS
088011  00011,1966,30,3,AV,Y,MEMPHIS
088009  00026,1968,35,2,FR,Y,MEMPHIS
083021 A00044,1974,30,3,FR,NA,MEMPHIS
088030 E00017,1999,30,2,VP,NA,MEMPHIS
088012  00045,1971,35,3,AV,Y,MEMPHIS
088012  00046,1971,30,3,AV,Y,MEMPHIS
088008  00017,1964,35,3,AV,Y,MEMPHIS
083021 A00042,1974,30,3,FR,NA,MEMPHIS
088012  00047,1975,35,3,AV,Y,MEMPHIS
088008  00018,1930,35,2,AV,Y,MEMPHIS
088030 E00018,1999,30,3,VP,NA,MEMPHIS
088012  00048,1972,35,3,AV,Y,MEMPHIS
083021 A00024,1974,30,3,FR,NA,MEMPHIS
088030 E00019,1999,30,3,VP,NA,MEMPHIS
088012  00013,1966,35,3,AV,Y,MEMPHIS
088008  00019,1961,35,3,AV,Y,MEMPHIS
088010  00026,1970,30,3,AV,Y,MEMPHIS
083021 A00027,1974,30,3,FR,NA,MEMPHIS
088012  00146,1997,30,3,AV,Y,MEMPHIS
088010  00018,1965,35,3,AV,Y,MEMPHIS
088012  00052,1969,35,3,AV,Y,MEMPHIS
088012  00145,1969,35,3,GD,Y,MEMPHIS
088030 E00021,1999,30,3,VP,N,MEMPHIS
083021 A00026,1974,30,3,FR,NA,MEMPHIS
088012  00061,1969,35,3,AV,Y,MEMPHIS
088012  00053,1969,35,3,GD,Y,MEMPHIS
083017  00016,1952,30,3,FR,Y,MEMPHIS
088014  00004,1974,35,3,AV,Y,MEMPHIS
088012  00060,1969,35,3,AV,Y,MEMPHIS
088014  00008,1966,35,3,AV,Y,MEMPHIS
088008  00033,1962,35,3,AV,Y,MEMPHIS
088011  00010,1967,35,3,AV,Y,MEMPHIS
088008  00034,1964,35,3,AV,Y,MEMPHIS
083019  00001,1960,30,3,FR,Y,MEMPHIS
083021 A00020,1974,30,3,FR,NA,MEMPHIS
088030 E00015,1999,30,3,VP,NA,MEMPHIS
083021 A00046,1974,30,3,FR,NA,MEMPHIS
088008  00070,1975,35,3,AV,Y,MEMPHIS
088011  00003,1967,30,3,AV,Y,MEMPHIS
088013  00001,1967,35,3,AV,Y,MEMPHIS
088030 E00023,1999,30,3,VP,N,MEMPHIS
083019  00003,1945,20,2,FR,Y,MEMPHIS
083021 C00023,1984,30,3,FR,Y,MEMPHIS
088008  00048,1969,35,3,AV,Y,MEMPHIS
088014  00005,1972,35,3,AV,Y,MEMPHIS
088007  00007,1941,25,3,FR,Y,MEMPHIS
083021 A00023,1974,30,3,FR,NA,MEMPHIS
088014  00007,1968,35,3,AV,Y,MEMPHIS
088012  00054,1972,35,3,AV,Y,MEMPHIS
088012  00051,1969,35,3,AV,Y,MEMPHIS
083021 C00022,1984,30,3,FR,Y,MEMPHIS
088030 D00022,1997,30,3,AV,Y,MEMPHIS
088008  00047,1971,35,3,AV,NA,MEMPHIS
088010  00019,1965,35,3,AV,Y,MEMPHIS
088010  00025,1967,30,3,AV,Y,MEMPHIS
083017  00021C,1961,30,3,FR,Y,MEMPHIS
088030 D00021,1997,30,3,AV,Y,MEMPHIS
088008  00046,1970,35,3,AV,Y,MEMPHIS
088008  00045,1970,35,3,AV,Y,MEMPHIS
083021 C00018,1984,30,3,FR,Y,MEMPHIS
083021 C00024,1984,30,3,FR,Y,MEMPHIS
083017  00052,1952,25,3,FR,Y,MEMPHIS
088012  00014,1967,35,3,AV,Y,MEMPHIS
083021 C00017,1984,30,3,FR,Y,MEMPHIS
088011  00009,1966,35,3,AV,Y,MEMPHIS
083021 C00016,1984,30,3,FR,Y,MEMPHIS
083021 A00015,1974,30,3,FR,NA,MEMPHIS
083019  00002,1950,30,3,FR,Y,MEMPHIS
083021 C00015,1984,30,3,FR,Y,MEMPHIS
088008  00035,1965,35,3,AV,Y,MEMPHIS
083019  00007,1964,25,3,FR,Y,MEMPHIS
088030 E00014,1999,30,3,PR,NA,MEMPHIS
088012  00089,1968,35,3,AV,Y,MEMPHIS
088008  00069,1967,35,3,AV,Y,MEMPHIS
088011  00004,1967,30,3,AV,Y,MEMPHIS
088008  00219,1993,30,3,FR,NA,MEMPHIS
083019  00008,1945,20,3,FR,Y,MEMPHIS
088008  00022,1965,35,3,AV,Y,MEMPHIS
083021 A00013,1974,30,3,FR,NA,MEMPHIS
088006  00011,1940,20,1,PR,Y,MEMPHIS
083019  00009,1945,25,3,FR,Y,MEMPHIS
088008  00021,1964,35,3,AV,Y,MEMPHIS
088008  00043,1964,30,3,GD,Y,MEMPHIS
088013  00006,1969,35,3,AV,Y,MEMPHIS
088008  00020,1965,35,3,AV,Y,MEMPHIS
088010  00024,1965,35,3,AV,Y,MEMPHIS
088013  00007,1969,35,3,AV,Y,MEMPHIS
083021 A00012,1974,30,3,FR,NA,MEMPHIS
088012  00015,1967,30,3,AV,Y,MEMPHIS
083017  00048,1958,30,3,FR,Y,MEMPHIS
088013  00015,1967,35,3,AV,Y,MEMPHIS
088007  00031,1941,25,3,FR,Y,MEMPHIS
088010  00020,1967,30,3,GD,Y,MEMPHIS
083021 A00016,1974,30,3,FR,NA,MEMPHIS
083019  00012,1937,30,3,FR,Y,MEMPHIS
088030 D00026,1997,30,3,AV,Y,MEMPHIS
088030 E00025,1999,30,3,VP,N,MEMPHIS
088012  00041,1972,35,3,AV,Y,MEMPHIS
083017  00020,1962,30,3,FR,Y,MEMPHIS
088008 A00014,1977,30,3,FR,Y,MEMPHIS
088012  00055,1972,35,3,AV,Y,MEMPHIS
088011  00008,1968,35,3,AV,Y,MEMPHIS
083021 A00017,1974,30,3,FR,NA,MEMPHIS
083021 C00012,1984,30,3,FR,Y,MEMPHIS
088008 A00010,1977,30,3,FR,Y,MEMPHIS
088008  00036,1964,35,3,AV,Y,MEMPHIS
088008  00023,1963,35,3,AV,Y,MEMPHIS
088012  00090,1968,35,3,AV,Y,MEMPHIS
083021 A00011,1974,30,3,FR,NA,MEMPHIS
088008  00049,1969,35,3,AV,Y,MEMPHIS
088030 E00009,1999,30,3,VP,NA,MEMPHIS
088008  00051,1971,35,3,AV,Y,MEMPHIS
088011  00005,1966,35,3,AV,Y,MEMPHIS
088008  00052,1965,35,3,AV,Y,MEMPHIS
088030 D00020,1997,30,3,AV,Y,MEMPHIS
088008  00068,1966,30,3,AV,Y,MEMPHIS
083019  00014,1953,30,3,AV,Y,MEMPHIS
083021 C00027,1984,30,3,FR,Y,MEMPHIS
088008  00042,1967,35,3,AV,Y,MEMPHIS
088008 A00012,1977,30,3,FR,Y,MEMPHIS
088008 A00013,1977,30,3,FR,Y,MEMPHIS
083021 A00010,1974,30,3,FR,NA,MEMPHIS
088010  00022,1970,30,3,AV,Y,MEMPHIS
088008  00130C,1948,30,3,FR,Y,MEMPHIS
083019  00015,1943,30,3,FR,Y,MEMPHIS
083021 C00011,1984,30,3,FR,Y,MEMPHIS
088013  00013,1969,35,3,AV,Y,MEMPHIS
088012  00016,1968,35,3,GD,Y,MEMPHIS
088030 E00008,1999,30,3,VP,Y,MEMPHIS
088013  00011,1969,35,3,AV,Y,MEMPHIS
088013  00014,1967,35,3,AV,Y,MEMPHIS
083021 C00010,1984,30,3,FR,Y,MEMPHIS
083021 C00077,1982,30,3,FR,Y,MEMPHIS
088012 B00008,1978,35,3,AV,Y,MEMPHIS
088015  00006,1968,35,3,AV,Y,MEMPHIS
088008  00029,1972,30,3,AV,Y,MEMPHIS
088007  00010,1959,30,3,FR,Y,MEMPHIS
088013  00010,1969,35,3,AV,Y,MEMPHIS
088010  00021,1967,30,3,AV,Y,MEMPHIS
088012  00057,1972,30,3,AV,Y,MEMPHIS
083017  00023,1967,30,3,FR,Y,MEMPHIS
083021 C00078,1983,30,3,FR,Y,MEMPHIS
088013  00009,1969,35,3,AV,Y,MEMPHIS
083021 C00009,1984,30,3,FR,Y,MEMPHIS
088015  00008,1973,35,3,AV,Y,MEMPHIS
083021 A00008,1974,30,3,FR,NA,MEMPHIS
088006  00008C,1941,20,2,PR,Y,MEMPHIS
088013  00008,1969,35,3,AV,Y,MEMPHIS
088008  00037,1964,30,3,AV,Y,MEMPHIS
088030 E00007,1999,30,3,VP,NA,MEMPHIS
088008 A00008,1976,30,3,FR,NA,MEMPHIS
088011  00006,1966,35,3,AV,Y,MEMPHIS
088015  00005,1968,35,3,AV,Y,MEMPHIS
083021 A00007,1974,30,3,FR,NA,MEMPHIS
088012 B00004,1983,35,3,AV,Y,MEMPHIS
083021 C00007,1984,30,3,FR,Y,MEMPHIS
088008  00041,1970,35,3,GD,Y,MEMPHIS
083019  00037,1945,30,3,FR,Y,MEMPHIS
083021 C00076,1982,30,3,FR,Y,MEMPHIS
088030 D00011,1996,30,3,AV,NA,MEMPHIS
088030 D00017,1996,30,3,AV,Y,MEMPHIS
088012  00093,1971,35,3,AV,Y,MEMPHIS
088008  00028,1973,30,3,AV,Y,MEMPHIS
088008 A00007,1977,30,3,FR,Y,MEMPHIS
083021 C00079,1983,30,3,FR,Y,MEMPHIS
088012 B00009,1978,35,3,AV,Y,MEMPHIS
088030 E00006,1999,30,3,VP,NA,MEMPHIS
088015  00009,1972,35,3,AV,Y,MEMPHIS
083021 C00006,1984,30,3,FR,Y,MEMPHIS
083021 A00006,1974,30,3,FR,NA,MEMPHIS
083021 C00075,1982,30,3,FR,Y,MEMPHIS
083017  00025,1961,30,3,FR,Y,MEMPHIS
088012  00094,1965,35,3,AV,Y,MEMPHIS
088007  00011,1941,30,3,PR,Y,MEMPHIS
083021 C00005,1984,30,3,FR,Y,MEMPHIS
088015  00004,1965,35,3,AV,Y,MEMPHIS
088008  00129,1943,30,3,FR,Y,MEMPHIS
083017  00027,1987,30,3,FR,Y,MEMPHIS
083021 C00033,1983,30,3,FR,Y,MEMPHIS
088012  00032,1969,35,3,AV,Y,MEMPHIS
083021 C00081,1983,30,3,FR,Y,MEMPHIS
083017  00028,1948,30,3,FR,Y,MEMPHIS
088030 D00001,1996,30,3,AV,Y,MEMPHIS
088030 E00005,1999,30,3,VP,N,MEMPHIS
088012  00023,1968,35,3,AV,Y,MEMPHIS
088015  00010,1974,35,3,AV,Y,MEMPHIS
083021 C00003,1984,30,3,GD,Y,MEMPHIS
088012  00024,1969,35,3,AV,Y,MEMPHIS
083021 A00005,1974,30,3,FR,NA,MEMPHIS
083021 C00072,1984,30,3,FR,Y,MEMPHIS
088012  00031,1969,35,3,AV,Y,MEMPHIS
088012  00025,1969,35,3,AV,Y,MEMPHIS
088030 D00013,1998,30,3,AV,NA,MEMPHIS
088015  00003,1972,35,3,GD,Y,MEMPHIS
083021 C00002,1984,30,3,FR,Y,MEMPHIS
088030 D00016,1996,30,3,AV,Y,MEMPHIS
088012  00026,1969,30,3,AV,Y,MEMPHIS
088015  00011,1972,35,3,AV,Y,MEMPHIS
088030 E00002,1999,30,3,VP,Y,MEMPHIS
088012  00027,1970,35,3,AV,Y,MEMPHIS
083021 A00002,1974,30,3,FR,NA,MEMPHIS
088012  00030,1969,35,3,GD,Y,MEMPHIS
088012  00028,1969,35,3,AV,Y,MEMPHIS
088012 B00035,1985,35,3,AV,Y,MEMPHIS
083021 C00036,1983,30,3,FR,Y,MEMPHIS
088012  00029,1969,35,3,AV,Y,MEMPHIS
083019  00041,1940,30,3,FR,NA,MEMPHIS
088015  00012,1973,35,3,AV,Y,MEMPHIS
088015  00002,1964,35,3,AV,Y,MEMPHIS
083021 C00069,1984,30,3,FR,Y,MEMPHIS
083021 C00085,1982,30,3,FR,Y,MEMPHIS
088030 D00002,1998,30,3,AV,NA,MEMPHIS
088030 E00003,1999,30,3,VP,NA,MEMPHIS
083021 C00068,1984,30,3,FR,Y,MEMPHIS
088016  00008,1972,35,3,AV,Y,MEMPHIS
083021 C00038,1983,30,3,FR,Y,MEMPHIS
088008 A00003,1976,30,3,FR,Y,MEMPHIS
088012 A00024,1984,30,3,AV,Y,MEMPHIS
088015  00013,1972,35,3,AV,Y,MEMPHIS
088012 B00011,1981,30,3,AV,NA,MEMPHIS
083021 C00067,1984,30,3,FR,Y,MEMPHIS
088012  00022,1967,35,3,AV,Y,MEMPHIS
088008  00127,1950,30,3,FR,Y,MEMPHIS
083021 C00039,1983,30,3,FR,Y,MEMPHIS
083021 C00087,1982,30,3,FR,Y,MEMPHIS
088012 A00016,1978,30,3,AV,Y,MEMPHIS
088030 D00015,1998,30,3,AV,Y,MEMPHIS
088012 A00017,1986,30,3,AV,Y,MEMPHIS
083021 C00088,1982,30,3,FR,Y,MEMPHIS
088015  00001,1964,35,3,AV,Y,MEMPHIS
083021 C00040,1982,30,3,FR,Y,MEMPHIS
088012  00096,1967,35,3,AV,Y,MEMPHIS
088012 A00019,1978,35,3,AV,Y,MEMPHIS
083021 C00089,1982,30,3,FR,Y,MEMPHIS
088008 A00002,1976,30,3,FR,Y,MEMPHIS
083021 C00065,1983,30,3,FR,Y,MEMPHIS
088015  00014,1973,35,3,AV,Y,MEMPHIS
088012 A00020,1978,35,3,AV,Y,MEMPHIS
088030 D00003,1996,30,3,AV,Y,MEMPHIS
088012 A00021,1978,35,3,AV,Y,MEMPHIS
088007  00014,1961,30,3,AV,NA,MEMPHIS
088016  00007,1972,35,3,AV,Y,MEMPHIS
088012 B00058,1983,35,3,AV,Y,MEMPHIS
088008 A00021,1977,25,2,PR,Y,MEMPHIS
088008 A00022,1977,30,3,FR,Y,MEMPHIS
088008 A00023,1977,30,3,FR,Y,MEMPHIS
