PARCELID,YRBLT,GRADE,COND,CDU,USER1,TAXDIST
067037  00119,1970,40,3,AV,NA,MEMPHIS
067040  00027,1958,30,3,AV,Y,MEMPHIS
081044  00001,1965,35,3,AV,Y,MEMPHIS
067033  00007,1956,30,3,FR,Y,MEMPHIS
G0231W A00063,1976,45,3,VG,Y,GERMANTOWN
G0231W C00109,1978,45,3,VG,Y,GERMANTOWN
067033  00019,1956,30,3,FR,Y,MEMPHIS
067079  00013,1959,30,3,AV,Y,MEMPHIS
081026  00058,1971,35,3,GD,Y,MEMPHIS
081013  00045,1963,40,3,VG,Y,MEMPHIS
G0231X A00001,1973,40,4,GD,Y,GERMANTOWN
G0230V E00027,1987,40,3,GD,Y,GERMANTOWN
067037  00089,1972,35,3,AV,Y,MEMPHIS
067037  00118,1971,40,3,AV,NA,MEMPHIS
067038  00002,1958,30,2,AV,Y,MEMPHIS
067082  00011,1960,35,3,AV,Y,MEMPHIS
067092  00022,1964,30,3,AV,Y,MEMPHIS
G0231X B00035,1976,40,3,GD,Y,GERMANTOWN
081013  00015,1968,40,3,GD,Y,MEMPHIS
G0231W C00023,1978,45,3,VG,Y,GERMANTOWN
067081  00013,1959,35,3,AV,Y,MEMPHIS
067033  00008,1956,30,3,AV,Y,MEMPHIS
G0231W A00068,1976,45,3,VG,Y,GERMANTOWN
067092  00004,1964,35,3,AV,Y,MEMPHIS
081012  00009,1965,40,3,GD,Y,MEMPHIS
067035  00007,1957,30,1,FR,Y,MEMPHIS
G0231W C00090,1978,45,3,VG,Y,GERMANTOWN
067079  00014,1959,30,3,AV,Y,MEMPHIS
G0230V E00025,1989,45,3,GD,Y,GERMANTOWN
G0230U F00019,1983,40,3,FR,Y,GERMANTOWN
G0231X A00150,1972,40,3,GD,Y,GERMANTOWN
067035  00008,1957,30,3,AV,Y,MEMPHIS
081026 A00069,1974,40,3,GD,Y,MEMPHIS
G0230V C00044,1971,40,3,GD,Y,GERMANTOWN
081013  00019,1967,40,3,AV,Y,MEMPHIS
G0231U F00021,1984,45,3,VG,Y,GERMANTOWN
067092  00005,1965,30,3,AV,Y,MEMPHIS
081044  00003,1966,35,3,AV,Y,MEMPHIS
G0230V E00033,1987,40,3,GD,Y,GERMANTOWN
067035  00009,1958,30,3,AV,Y,MEMPHIS
G0231W C00068,1980,45,3,VG,Y,GERMANTOWN
G0230V C00047,1970,40,3,GD,Y,GERMANTOWN
067082  00023,1961,30,3,AV,Y,MEMPHIS
G0231W C00108,1978,45,3,VG,Y,GERMANTOWN
G0231W A00062,1976,45,3,VG,Y,GERMANTOWN
067038  00003,1958,30,4,AV,Y,MEMPHIS
081013  00011,1970,40,3,GD,Y,MEMPHIS
G0231W B00037,1977,40,3,GD,Y,GERMANTOWN
067089  00023,1964,35,3,AV,Y,MEMPHIS
067081  00014,1961,30,3,AV,Y,MEMPHIS
081026 A00018,1972,40,3,GD,Y,MEMPHIS
067036  00016,1958,30,3,AV,Y,MEMPHIS
067033  00009,1956,30,3,GD,Y,MEMPHIS
G0231W B00050,1977,40,3,GD,Y,GERMANTOWN
067036  00018,1958,30,3,AV,Y,MEMPHIS
067089  00028,1960,30,3,AV,Y,MEMPHIS
081019  00013,1969,40,3,EX,Y,MEMPHIS
081026 A00201,1973,40,3,GD,Y,MEMPHIS
067037  00121,1970,35,3,AV,NA,MEMPHIS
G0230U E00053,1979,40,3,GD,Y,GERMANTOWN
G0231W A00056,1976,45,3,VG,Y,GERMANTOWN
081013  00039,1966,35,3,GD,Y,MEMPHIS
G0231X B00034,1976,40,3,GD,Y,GERMANTOWN
067037  00102,1978,30,3,AV,Y,MEMPHIS
067033  00017,1957,30,3,AV,Y,MEMPHIS
081043  00005,1964,35,3,AV,Y,MEMPHIS
G0231Q D00009,1977,40,3,VG,Y,GERMANTOWN
067034  00013,1957,30,3,AV,Y,MEMPHIS
G0231Q D00008,1978,40,3,GD,Y,GERMANTOWN
G0230U F00017,1983,40,3,GD,Y,GERMANTOWN
G0231Q C00076,1975,40,3,GD,Y,GERMANTOWN
G0231W A00069,1976,45,3,VG,Y,GERMANTOWN
067035  00037,1957,35,4,AV,Y,MEMPHIS
081019  00026,1968,40,4,VG,Y,MEMPHIS
G0231U A00067,1978,40,3,VG,Y,GERMANTOWN
081015  00020,1966,40,3,GD,Y,MEMPHIS
G0231Q D00006,1977,40,3,GD,Y,GERMANTOWN
081020  00001,1968,40,3,VG,Y,MEMPHIS
G0230V C00043,1972,40,3,GD,Y,GERMANTOWN
G0231W C00080,1978,45,3,VG,Y,GERMANTOWN
G0230U E00009C,1978,40,4,GD,Y,GERMANTOWN
081026 A00016,1973,40,3,AV,Y,MEMPHIS
067092  00019,1961,35,3,AV,Y,MEMPHIS
081026 A00060,1973,40,4,GD,Y,MEMPHIS
067037  00122,1960,35,3,AV,NA,MEMPHIS
067037  00086,1968,35,3,AV,Y,MEMPHIS
067092  00020,1960,30,3,AV,Y,MEMPHIS
G0231W B00036,1977,40,3,GD,Y,GERMANTOWN
G0231X A00169,1973,40,3,GD,Y,GERMANTOWN
G0231W A00061,1976,45,3,VG,Y,GERMANTOWN
G0231W B00049,1977,40,3,GD,Y,GERMANTOWN
067089  00024,1961,30,3,AV,Y,MEMPHIS
067033  00016,1956,30,3,AV,Y,MEMPHIS
G0230U B00011,1973,40,3,GD,Y,GERMANTOWN
081026 A00131,1973,40,3,GD,Y,MEMPHIS
081051  00264,1971,30,3,AV,Y,MEMPHIS
G0230U B00043,1973,40,3,GD,Y,GERMANTOWN
081026 A00024,1972,40,3,GD,Y,MEMPHIS
081043  00018,1964,35,3,AV,Y,MEMPHIS
G0230U B00057,1972,40,3,GD,Y,GERMANTOWN
G0230U B00051,1973,40,3,GD,Y,GERMANTOWN
067037  00103,1978,30,3,AV,Y,MEMPHIS
G0231W A00057,1976,45,3,VG,Y,GERMANTOWN
G0231X B00040,1975,40,3,GD,Y,GERMANTOWN
081026 A00065,1973,40,3,GD,Y,MEMPHIS
G0231X A00168,1974,40,3,GD,Y,GERMANTOWN
067037  00085,1961,30,3,AV,Y,MEMPHIS
G0231U A00066,1980,45,3,VG,Y,GERMANTOWN
081013  00021,1967,40,3,AV,Y,MEMPHIS
G0231Q B00008,1976,40,3,GD,Y,GERMANTOWN
067085  00008,1959,35,3,AV,Y,MEMPHIS
081026 A00193,1974,40,3,AV,Y,MEMPHIS
067085  00009,1959,30,3,VG,Y,MEMPHIS
G0231V B00053,1979,40,3,GD,Y,GERMANTOWN
081026 A00132,1973,40,3,GD,Y,MEMPHIS
G0230U B00067,1971,40,3,GD,Y,GERMANTOWN
081045  00008,1973,35,3,AV,Y,MEMPHIS
067085  00006,1959,35,3,AV,Y,MEMPHIS
081019  00003,1974,40,3,VG,Y,MEMPHIS
081026 A00204,1974,40,3,GD,Y,MEMPHIS
067035  00035,1957,30,3,AV,Y,MEMPHIS
G0231Q B00006,1976,40,3,GD,Y,GERMANTOWN
G0231W B00047,1977,40,3,GD,Y,GERMANTOWN
081019  00015,1968,45,3,GD,Y,MEMPHIS
081051  00188,1969,30,3,AV,Y,MEMPHIS
G0231W B00048,1977,40,3,GD,Y,GERMANTOWN
081046  00001,1966,35,3,AV,Y,MEMPHIS
G0231X A00136,1974,40,3,GD,Y,GERMANTOWN
G0230U B00063,1972,40,3,GD,Y,GERMANTOWN
081015  00018,1967,40,3,GD,Y,MEMPHIS
067083  00001,1954,30,3,AV,Y,MEMPHIS
G0230U B00009,1973,40,3,GD,Y,GERMANTOWN
081046  00003,1966,35,3,AV,Y,MEMPHIS
067083  00008,1962,30,3,AV,Y,MEMPHIS
067037  00104,1979,30,3,AV,Y,MEMPHIS
067085  00003,1959,30,3,AV,Y,MEMPHIS
081026 A00186,1973,40,3,GD,Y,MEMPHIS
G0231X B00046,1975,40,3,GD,Y,GERMANTOWN
081043  00008,1964,35,3,AV,Y,MEMPHIS
081012  00012,1967,35,3,GD,Y,MEMPHIS
G0231W C00094,1977,45,3,VG,Y,GERMANTOWN
G0231Q C00074,1975,40,3,GD,Y,GERMANTOWN
081020  00016,1970,45,3,GD,Y,MEMPHIS
G0231W A00071,1976,45,3,VG,Y,GERMANTOWN
G0231X B00032,1976,40,3,GD,Y,GERMANTOWN
081026 A00023,1973,40,3,GD,Y,MEMPHIS
067090  00005,1962,30,3,AV,Y,MEMPHIS
067038  00007,1958,30,3,AV,Y,MEMPHIS
G0231X B00041,1975,40,3,GD,Y,GERMANTOWN
081020  00006,1968,35,3,AV,Y,MEMPHIS
081045  00009,1966,35,3,AV,Y,MEMPHIS
G0230U B00068,1971,40,3,GD,Y,GERMANTOWN
081015  00006,1967,35,3,AV,Y,MEMPHIS
G0230U F00011,1983,40,4,GD,Y,GERMANTOWN
G0231W C00096,1977,45,3,VG,Y,GERMANTOWN
067036  00021,1959,30,3,GD,Y,MEMPHIS
G0230U F00010,1983,40,3,GD,Y,GERMANTOWN
G0231W C00095,1978,45,3,VG,Y,GERMANTOWN
081042  00007,1964,35,3,AV,Y,MEMPHIS
G0230U F00009,1984,40,3,GD,Y,GERMANTOWN
G0230U B00045,1973,40,3,GD,Y,GERMANTOWN
G0230U B00048,1972,40,3,GD,Y,GERMANTOWN
067037  00125,1972,30,3,FR,Y,MEMPHIS
067091  00003,1961,35,3,GD,Y,MEMPHIS
081051  00262,1969,30,3,AV,Y,MEMPHIS
081042  00012,1964,35,3,GD,Y,MEMPHIS
081019  00016,1960,40,3,VG,Y,MEMPHIS
081043  00009,1964,35,3,GD,Y,MEMPHIS
G0230U B00047,1972,35,3,GD,Y,GERMANTOWN
067038  00018,1959,30,3,AV,Y,MEMPHIS
081026 A00135,1973,40,3,GD,Y,MEMPHIS
067091  00006,1961,30,3,AV,Y,MEMPHIS
067085  00022,1959,30,3,AV,Y,MEMPHIS
G0230U B00062,1972,40,3,GD,Y,GERMANTOWN
067036  00007,1958,30,3,AV,Y,MEMPHIS
081020  00027,1970,40,3,GD,Y,MEMPHIS
067036  00022,1959,30,3,AV,Y,MEMPHIS
067036  00009,1958,30,3,AV,Y,MEMPHIS
G0231Q C00073,1975,40,3,GD,Y,GERMANTOWN
081051  00190,1970,30,3,AV,Y,MEMPHIS
067037  00084,1961,35,3,AV,Y,MEMPHIS
081042  00008,1962,35,3,AV,Y,MEMPHIS
G0230U B00007,1976,40,3,GD,Y,GERMANTOWN
G0231X B00045,1976,40,3,GD,Y,GERMANTOWN
G0231W A00072,1976,40,4,VG,Y,GERMANTOWN
081026 A00021,1972,40,3,GD,Y,MEMPHIS
081043  00010,1964,35,3,AV,Y,MEMPHIS
081026 A00171,1973,40,3,GD,Y,MEMPHIS
081026 A00022,1973,40,3,GD,Y,MEMPHIS
067037  00033,1960,30,3,AV,Y,MEMPHIS
G0230V C00061,1970,40,3,AV,Y,GERMANTOWN
G0230U B00001,1971,40,3,GD,Y,GERMANTOWN
081026 A00062,1973,40,3,GD,Y,MEMPHIS
G0231X A00165,1972,40,3,GD,Y,GERMANTOWN
081015  00007,1967,40,3,GD,Y,MEMPHIS
081013  00029,1967,40,3,GD,Y,MEMPHIS
067084  00013,1960,35,3,GD,Y,MEMPHIS
G0231Q B00009,1976,40,3,GD,Y,GERMANTOWN
G0231W B00027,1977,40,3,GD,Y,GERMANTOWN
G0230V C00063,1971,40,4,GD,Y,GERMANTOWN
081019  00005,1968,40,3,VG,Y,MEMPHIS
081051  00259,1971,30,3,AV,Y,MEMPHIS
G0231V B00046,1982,40,3,GD,Y,GERMANTOWN
081019  00010,1968,40,3,VG,Y,MEMPHIS
081020  00007,1971,45,4,VG,Y,MEMPHIS
G0230V C00040,1970,40,3,GD,Y,GERMANTOWN
081019  00017,1968,40,3,VG,Y,MEMPHIS
081013  00028,1968,40,3,AV,Y,MEMPHIS
081044  00008,1965,35,3,VG,Y,MEMPHIS
067090  00026,1960,30,3,AV,Y,MEMPHIS
G0231W A00073,1976,50,3,VG,NA,GERMANTOWN
081026 A00137,1974,40,3,VG,Y,MEMPHIS
067090  00009,1961,30,3,GD,Y,MEMPHIS
081015  00016,1967,40,3,GD,Y,MEMPHIS
081026 A00157,1973,40,3,GD,Y,MEMPHIS
G0230U E00026,1979,40,3,GD,Y,GERMANTOWN
067085  00019,1959,30,3,AV,Y,MEMPHIS
081012  00015,1966,40,3,AV,Y,MEMPHIS
067085  00030,1959,30,3,AV,Y,MEMPHIS
067091  00010,1962,30,3,AV,Y,MEMPHIS
G0231W C00101,1978,40,3,VG,Y,GERMANTOWN
081051  00257,1969,30,3,GD,Y,MEMPHIS
G0230U B00005,1971,40,3,GD,Y,GERMANTOWN
067036  00037,1959,30,3,GD,Y,MEMPHIS
G0230U B00070,1972,40,3,GD,Y,GERMANTOWN
067084  00006,1960,30,3,VG,Y,MEMPHIS
G0230U B00006,1970,40,3,GD,Y,GERMANTOWN
G0231X A00131,1972,40,3,GD,Y,GERMANTOWN
067036  00035,1959,30,3,AV,Y,MEMPHIS
081051  00251,1970,30,3,AV,Y,MEMPHIS
067035  00029,1958,30,3,AV,Y,MEMPHIS
067036  00034,1959,30,4,GD,Y,MEMPHIS
G0231W A00074,1977,45,3,VG,Y,GERMANTOWN
081051  00258,1969,35,3,GD,Y,MEMPHIS
G0231X B00043,1976,40,3,GD,Y,GERMANTOWN
067036  00024,1959,30,3,AV,Y,MEMPHIS
G0231W C00028,1978,45,3,GD,Y,GERMANTOWN
081015  00008,1966,40,3,VG,Y,MEMPHIS
067037  00082,1962,30,3,AV,Y,MEMPHIS
081020  00014,1968,40,4,EX,Y,MEMPHIS
G0231R F00055,1984,40,3,GD,Y,GERMANTOWN
081014  00002,1966,40,3,GD,Y,MEMPHIS
G0231R F00056,1985,40,3,GD,Y,GERMANTOWN
081026 A00172,1977,40,3,AV,NA,MEMPHIS
081051  00085,1988,35,3,GD,NA,MEMPHIS
081051  00192,1970,35,3,AV,Y,MEMPHIS
081043  00012,1964,35,3,AV,Y,MEMPHIS
G0231R F00057,1985,45,3,VG,Y,GERMANTOWN
G0231W A00018,1976,45,3,VG,Y,GERMANTOWN
067085  00025,1959,30,3,AV,Y,MEMPHIS
G0231R D00019,1983,40,3,VG,Y,GERMANTOWN
067085  00014,1959,30,3,AV,Y,MEMPHIS
081051  00252,1970,30,3,AV,Y,MEMPHIS
081019  00021,1969,45,3,VG,Y,MEMPHIS
081020  00008,1969,50,3,VG,Y,MEMPHIS
081051  00011,1973,35,3,AV,Y,MEMPHIS
081019  00030,1969,40,3,GD,Y,MEMPHIS
081046  00020,1966,35,3,AV,Y,MEMPHIS
G0231Q B00010,1976,40,3,GD,Y,GERMANTOWN
G0231Q B00086,1975,40,3,GD,Y,GERMANTOWN
G0231W C00063,1980,45,4,VG,Y,GERMANTOWN
067036  00025,1959,30,2,AV,Y,MEMPHIS
067090  00024,1960,35,3,AV,Y,MEMPHIS
081026 A00266,1973,40,3,GD,Y,MEMPHIS
081026 A00173,1973,40,3,GD,Y,MEMPHIS
067037  00080,1963,35,3,AV,Y,MEMPHIS
067085  00027,1959,30,3,AV,Y,MEMPHIS
067090  00012,1961,30,3,AV,Y,MEMPHIS
081026 A00244,1975,45,3,GD,Y,MEMPHIS
081051  00253,1968,30,3,AV,Y,MEMPHIS
G0231U A00062,1983,45,3,VG,Y,GERMANTOWN
081012  00024,1965,35,3,AV,Y,MEMPHIS
G0230V C00076,1971,40,3,GD,Y,GERMANTOWN
081019  00019,1968,40,3,GD,Y,MEMPHIS
G0230U B00074,1972,40,3,GD,Y,GERMANTOWN
067085  00015,1959,30,4,AV,Y,MEMPHIS
081012  00022,1965,40,3,AV,Y,MEMPHIS
067038  00013,1958,30,3,AV,Y,MEMPHIS
G0230V C00030,1975,40,4,GD,Y,GERMANTOWN
067084  00008,1960,30,3,AV,Y,MEMPHIS
081046  00007,1969,35,3,AV,Y,MEMPHIS
G0230V C00064,1970,40,3,GD,Y,GERMANTOWN
G0231X A00132,1972,40,3,GD,Y,GERMANTOWN
081014  00006,1970,40,3,GD,Y,MEMPHIS
081015  00013,1968,40,3,GD,Y,MEMPHIS
067090  00023,1960,30,3,AV,Y,MEMPHIS
081051  00255,1969,35,3,AV,Y,MEMPHIS
G0230U E00028,1978,40,3,GD,Y,GERMANTOWN
G0230U B00071,1971,35,3,GD,Y,GERMANTOWN
G0230U B00072,1971,40,3,GD,Y,GERMANTOWN
067037  00009,1959,30,3,AV,Y,MEMPHIS
081026 A00207,1984,45,3,GD,Y,MEMPHIS
G0231W C00056,1978,45,3,VG,Y,GERMANTOWN
G0231W C00061,1977,45,3,VG,Y,GERMANTOWN
067037  00025,1959,30,3,FR,Y,MEMPHIS
G0230U E00020,1979,40,3,GD,Y,GERMANTOWN
G0231W C00059,1978,45,3,VG,Y,GERMANTOWN
067083  00014,1960,30,3,AV,Y,MEMPHIS
067037  00012,1959,30,3,AV,Y,MEMPHIS
G0231W A00017,1976,45,3,VG,Y,GERMANTOWN
G0231W C00058,1977,45,3,VG,Y,GERMANTOWN
G0231   00044,1955,35,3,GD,Y,GERMANTOWN
081051  00244,1968,35,3,AV,Y,MEMPHIS
G0231W C00062,1978,45,4,VG,Y,GERMANTOWN
G0231X B00018,1976,40,3,GD,Y,GERMANTOWN
081044  00011,1965,35,3,VG,Y,MEMPHIS
067037  00015C,1959,30,2,VG,NA,MEMPHIS
081051  00194,1969,30,3,AV,Y,MEMPHIS
067037  00076,1964,30,3,AV,Y,MEMPHIS
081046  00018,1966,35,3,AV,Y,MEMPHIS
G0231X B00027,1977,40,3,GD,Y,GERMANTOWN
081020  00021,1970,40,3,AV,Y,MEMPHIS
081046  00008,1970,35,3,AV,Y,MEMPHIS
081045  00022,1968,35,3,GD,Y,MEMPHIS
081014  00018,1967,35,3,GD,Y,MEMPHIS
G0231U A00061,1980,45,3,VG,Y,GERMANTOWN
081015  00012,1967,40,3,GD,Y,MEMPHIS
081020  00012,1968,45,3,VG,Y,MEMPHIS
067037  00074,1963,30,3,AV,Y,MEMPHIS
081051  00082,1965,35,3,AV,Y,MEMPHIS
067037  00024,1959,30,3,FR,Y,MEMPHIS
081051  00013,1973,35,3,AV,Y,MEMPHIS
081045  00014,1965,35,3,AV,Y,MEMPHIS
G0231R F00049,1984,45,3,VG,Y,GERMANTOWN
081051  00079,1964,40,3,AV,Y,MEMPHIS
G0231W A00076,1977,45,3,VG,Y,GERMANTOWN
067037  00073,1965,30,3,AV,Y,MEMPHIS
081026 A00141,1974,40,3,GD,Y,MEMPHIS
081014  00009,1966,40,3,GD,Y,MEMPHIS
081014  00017,1968,40,3,GD,Y,MEMPHIS
081019  00034,1968,40,3,VG,Y,MEMPHIS
081019  00032,1970,45,3,EX,NA,MEMPHIS
081026 A00175,1973,40,3,AV,Y,MEMPHIS
081019  00039,1971,40,3,GD,Y,MEMPHIS
G0231U A00059,1986,45,3,VG,Y,GERMANTOWN
G0230U E00029,1978,40,3,GD,Y,GERMANTOWN
G0230P B00011,1973,40,3,GD,Y,GERMANTOWN
081026 A00159,1974,40,3,AV,Y,MEMPHIS
G0231Q B00012,1976,40,3,GD,Y,GERMANTOWN
067037  00040,1959,30,3,AV,Y,MEMPHIS
067037  00041,1959,30,3,AV,Y,MEMPHIS
081051  00243,1968,30,3,AV,Y,MEMPHIS
081014  00016,1967,40,3,AV,Y,MEMPHIS
067037  00047,1961,30,3,FR,Y,MEMPHIS
081051  00242,1968,35,3,GD,Y,MEMPHIS
067037  00049,1961,30,2,AV,Y,MEMPHIS
067037  00050,1961,30,3,AV,Y,MEMPHIS
067037  00051,1960,30,3,GD,Y,MEMPHIS
067037  00055,1960,30,3,AV,Y,MEMPHIS
067037  00058,1961,30,3,AV,Y,MEMPHIS
G0230V C00080,1970,40,3,GD,Y,GERMANTOWN
G0230U B00092,1972,40,3,GD,Y,GERMANTOWN
067037  00065,1966,30,3,AV,Y,MEMPHIS
081026 A00166,1979,40,3,VG,Y,MEMPHIS
081051  00014,1973,35,3,GD,Y,MEMPHIS
G0230V C00033,1972,40,3,GD,Y,GERMANTOWN
G0230U E00040,1978,40,3,GD,Y,GERMANTOWN
081014  00010,1968,40,3,GD,Y,MEMPHIS
081035  00002,1967,35,3,AV,Y,MEMPHIS
081042  00028,1964,35,3,AV,Y,MEMPHIS
081051  00196,1968,30,3,AV,Y,MEMPHIS
G0231X B00065,1976,40,3,GD,Y,GERMANTOWN
G0230P B00009,1972,35,3,GD,Y,GERMANTOWN
081051  00078,1965,35,3,AV,Y,MEMPHIS
081035 A00004,1980,35,3,AV,NA,MEMPHIS
081035 A00003,1980,35,3,AV,NA,MEMPHIS
081042  00022,1965,35,3,AV,Y,MEMPHIS
G0231W C00047,1978,45,3,VG,Y,GERMANTOWN
081034  00001,1965,35,3,AV,Y,MEMPHIS
081051  00067,1968,35,3,AV,Y,MEMPHIS
081026  00124,1974,50,3,VG,Y,MEMPHIS
081051  00233,1969,30,3,AV,Y,MEMPHIS
081014  00011,1968,40,2,AV,Y,MEMPHIS
G0231R F00001,1985,45,4,VG,Y,GERMANTOWN
G0230U B00093,1972,40,3,GD,Y,GERMANTOWN
G0231R F00045,1984,45,3,VG,Y,GERMANTOWN
G0231U A00044,1980,40,3,VG,Y,GERMANTOWN
081051  00015,1973,35,3,AV,Y,MEMPHIS
G0231R F00047,1984,45,4,VG,Y,GERMANTOWN
G0230U B00094,1973,40,3,GD,Y,GERMANTOWN
081051  00237,1968,30,3,AV,Y,MEMPHIS
081051  00228,1971,30,3,AV,Y,MEMPHIS
081042  00026,1965,35,3,AV,Y,MEMPHIS
G0230P F00007,1983,45,4,GD,Y,GERMANTOWN
081051  00099,1970,35,3,GD,Y,MEMPHIS
081018  00003,1969,40,3,AV,Y,MEMPHIS
081018  00002,1968,40,3,GD,Y,MEMPHIS
081051  00098,1972,35,3,AV,Y,MEMPHIS
G0231V C00002,1996,45,3,VG,Y,GERMANTOWN
081034  00004,1965,35,3,AV,Y,MEMPHIS
081051  00097,1972,35,3,AV,Y,MEMPHIS
081042  00024,1964,35,3,AV,Y,MEMPHIS
G0230U B00085,1970,40,3,GD,Y,GERMANTOWN
G0231X B00064,1974,40,3,GD,Y,GERMANTOWN
081045  00019,1966,35,3,AV,Y,MEMPHIS
081026 A00153,1973,40,3,GD,Y,MEMPHIS
081034  00005,1968,35,3,AV,NA,MEMPHIS
081035 A00011,1980,35,3,AV,NA,MEMPHIS
081026 A00248,1972,40,3,GD,Y,MEMPHIS
081014  00012,1965,40,3,AV,Y,MEMPHIS
G0231R F00046,1984,45,3,VG,Y,GERMANTOWN
081051  00198,1968,35,3,GD,Y,MEMPHIS
G0231X B00023,1976,40,3,GD,Y,GERMANTOWN
G0231R D00013,1983,45,3,VG,Y,GERMANTOWN
081046  00015,1968,35,3,AV,Y,MEMPHIS
G0231Q B00082,1975,40,3,GD,Y,GERMANTOWN
081017  00026,1970,40,3,GD,Y,MEMPHIS
081017  00028,1968,40,3,EX,Y,MEMPHIS
081051  00077,1964,35,3,GD,Y,MEMPHIS
081034  00006,1969,35,3,GD,Y,MEMPHIS
G0231R A00005,1977,45,3,VG,Y,GERMANTOWN
081051  00226,1971,35,3,AV,Y,MEMPHIS
G0230P B00007,1972,40,3,GD,Y,GERMANTOWN
G0231X B00022,1975,40,3,GD,Y,GERMANTOWN
G0231W A00088,1978,45,3,VG,Y,GERMANTOWN
G0231R A00003,1977,45,3,VG,Y,GERMANTOWN
081026 A00152,1974,40,3,GD,Y,MEMPHIS
G0230V C00068,1970,40,3,GD,Y,GERMANTOWN
081051  00088,1971,35,3,AV,Y,MEMPHIS
081045  00018,1965,35,3,AV,Y,MEMPHIS
081035  00025,1967,35,3,AV,Y,MEMPHIS
G0231R D00012,1983,45,3,VG,Y,GERMANTOWN
081050  00004,1969,35,3,AV,Y,MEMPHIS
081026 A00240,1973,40,3,GD,Y,MEMPHIS
G0230Q E00035,1973,40,3,GD,Y,GERMANTOWN
081050  00005,1969,35,3,AV,Y,MEMPHIS
G0230V C00023,1970,40,4,GD,Y,GERMANTOWN
081051  00112,1971,40,3,AV,Y,MEMPHIS
G0231U A00053,1981,40,3,VG,Y,GERMANTOWN
G0230Q E00046,1973,40,3,GD,Y,GERMANTOWN
081034  00025,1966,35,3,AV,Y,MEMPHIS
G0231Q G00007,1983,45,3,VG,Y,GERMANTOWN
G0230Q F00010,1974,40,3,GD,Y,GERMANTOWN
081051  00225,1970,30,3,AV,Y,MEMPHIS
G0230P B00006,1972,40,3,GD,Y,GERMANTOWN
081018  00023,1966,40,3,GD,Y,MEMPHIS
081026 A00239,1984,45,3,GD,Y,MEMPHIS
G0231V C00007,1995,50,3,EX,Y,GERMANTOWN
081018  00009,1968,40,4,VG,Y,MEMPHIS
G0231V C00008,1997,45,3,VG,Y,GERMANTOWN
G0231U A00042,1979,45,3,VG,Y,GERMANTOWN
081051  00063,1970,35,3,AV,Y,MEMPHIS
081050  00026,1971,30,3,AV,Y,MEMPHIS
081051  00101,1971,35,3,GD,Y,MEMPHIS
081017  00023,1967,40,3,GD,Y,MEMPHIS
081051  00199,1969,30,3,AV,Y,MEMPHIS
G0230Q E00038,1972,35,3,GD,Y,GERMANTOWN
G0231R F00004,1985,45,3,VG,Y,GERMANTOWN
G0230Q E00028,1973,40,3,GD,Y,GERMANTOWN
081051  00106,1971,35,3,AV,Y,MEMPHIS
081026 A00147,1973,40,3,GD,Y,MEMPHIS
081051  00017,1968,35,4,AV,Y,MEMPHIS
081035  00026,1965,35,3,AV,Y,MEMPHIS
081041  00004,1965,35,3,AV,Y,MEMPHIS
081017  00036,1968,40,3,GD,Y,MEMPHIS
081034  00009,1966,35,3,EX,Y,MEMPHIS
081051  00224,1971,30,3,AV,Y,MEMPHIS
G0230P B00005,1972,40,3,GD,Y,GERMANTOWN
081047  00001,1966,35,3,AV,Y,MEMPHIS
081018  00047,1966,40,3,AV,Y,MEMPHIS
081018  00024,1967,40,3,GD,Y,MEMPHIS
081050  00024,1970,35,3,AV,Y,MEMPHIS
081047  00002,1966,35,3,AV,Y,MEMPHIS
081048  00013,1966,35,3,AV,Y,MEMPHIS
081050  00023,1970,30,3,AV,Y,MEMPHIS
G0231R D00010,1981,45,3,VG,Y,GERMANTOWN
081048  00016,1966,35,3,AV,Y,MEMPHIS
G0231Q B00078,1975,40,3,GD,Y,GERMANTOWN
081041  00027,1964,35,3,GD,Y,MEMPHIS
081050  00021,1971,30,3,AV,Y,MEMPHIS
G0230Q F00011,1973,40,3,GD,Y,GERMANTOWN
081034  00021,1967,35,3,GD,Y,MEMPHIS
081047  00005,1966,35,3,AV,Y,MEMPHIS
081050  00013,1969,35,3,AV,Y,MEMPHIS
081050  00020,1971,30,3,AV,Y,MEMPHIS
081051  00090,1971,35,3,AV,Y,MEMPHIS
081017  00022,1967,40,3,AV,Y,MEMPHIS
081047  00006,1968,35,3,AV,Y,MEMPHIS
G0230V C00018,1970,40,3,GD,Y,GERMANTOWN
081035  00011,1966,35,3,AV,Y,MEMPHIS
081050  00018,1971,35,3,GD,Y,MEMPHIS
081051  00062,1969,35,3,AV,Y,MEMPHIS
081050  00025,1971,35,3,AV,Y,MEMPHIS
081016  00013,1965,35,3,AV,Y,MEMPHIS
G0230V C00019,1970,40,3,GD,Y,GERMANTOWN
G0230Q E00029,1973,40,3,GD,Y,GERMANTOWN
081050  00017,1969,30,3,AV,Y,MEMPHIS
G0230Q E00039,1972,35,3,GD,Y,GERMANTOWN
G0230V C00020,1970,40,3,GD,Y,GERMANTOWN
081050  00015,1969,30,3,AV,Y,MEMPHIS
081035  00027,1965,35,3,AV,Y,MEMPHIS
081034  00041,1967,35,3,AV,Y,MEMPHIS
G0230V C00084,1970,40,3,GD,Y,GERMANTOWN
G0231Q H00006,1995,45,3,VG,Y,GERMANTOWN
081048  00017,1965,35,4,FR,Y,MEMPHIS
